f_FPro_class,price,price percal,package_weight,Protein,Total Fat,Carbohydrate,"Sugars, total","Fiber, total dietary",Calcium,Iron,Sodium,Cholesterol,"Fatty acids, total saturated",label
2,2.69,0.02168847,56.699,31.25,9.375,0.0,0.0,0.0,0.1625,0.0045,4.800000000000001,0.09375,0.0,1
3,2.64,0.0087802,1190.679,1.01010101,0.0,6.565656565,20.2020202,0.0,0.0,0.0,0.0318181815,0.0,0.0,0
3,3.19,0.00277974,249.4756,8.0,16.0,50.4,24.0,6.0,0.02,0.0036,0.357,0.0,2.0,0
3,4.43,0.00206265,675.0,4.54545455,18.1818182,47.27272732,22.7272727,1.27272727,0.11818182,0.0,0.0763636356,0.02272727,11.3636364,0
3,21.99,0.00355642,1678.29177,14.0350877,12.2807018,61.57894743,21.0526316,8.77192983,0.03157895,0.00350877,0.2933333316,0.0,5.2631579,0
2,2.79,0.0035148,198.4465,20.0,30.0,0.0,0.0,0.0,0.83,0.0,0.3622499999999999,0.1,20.0,1
3,2.5,0.00219766,436.5823,13.3802817,11.2676056,27.112676030000003,0.70422535,1.4084507,0.18309859,0.00190141,0.507042252,0.02464789,5.63380282,0
0,2.99,1.78978091,21.262125,0.26428571,0.32142857,1.689285719,0.04285714,1.0,0.0413,0.00071429,0.000209,0.0,0.17857143,1
3,32.49,0.0093384,827.8054,15.942029,15.942029,62.17391301,20.2898551,2.89855073,0.02028986,0.00144928,0.013043475,0.0,2.89855073,0
3,4.28,0.00221452,635.0288,4.34782609,0.0,96.08695655,52.173913,0.0,0.0,0.0,0.091304346,0.0,0.0,0
3,7.49,0.00792607,340.194,0.0,0.0,85.55555558,72.2222222,0.0,0.0,0.0,0.0,0.0,0.0,0
3,4.0,0.01111111,2880.0,0.41666667,1.04166667,0.541666671,0.0,0.0,0.18958333,0.0003,0.0704374965,0.0,0.0,0
3,2.39,0.0149689,49.89512,4.0,0.0,81.4,54.0,0.0,0.0,0.0,0.0279999999999999,0.0,0.0,0
0,5.99,0.00374375,453.592,12.3458968,0.88184977,42.3287889,1.76369954,3.52739907,0.017637,0.00123459,0.0,0.0,0.0,1
0,4.96,0.04647348,453.592,2.35294118,0.0,2.823529416,1.17647059,1.17647059,0.06117647,0.00169412,0.1235294059999999,0.0,0.0,1
3,1.99,0.00120892,566.99,9.67741936,4.83870968,41.29032256,3.22580645,3.22580645,0.16774194,0.00348387,0.5419354836,0.0,0.0,0
3,2.98,0.00219852,510.291,14.0625,3.125,53.46875,4.6875,1.5625,0.08125,0.0028125,0.6124999999999999,0.0,0.78125,0
3,1.77,0.00632143,226.796,5.29109861,4.85017372,16.49059071,13.2277465,0.44092488,0.22928094,0.0,0.0407414616,0.01322775,2.6455493,0
3,2.97,0.00671721,283.495,9.17431193,4.58715596,17.963302718,1.83486239,3.66972477,0.04770642,0.00577982,0.36697248,0.01376147,2.75229358,0
3,4.29,0.00734861,360.0,5.40540541,0.0,24.59459457,32.4324324,0.0,0.00810811,0.0,1.605405402,0.0,0.0,0
3,11.99,0.01387756,453.592,13.0952381,8.33333333,11.66666669,1.19047619,0.0,0.00714286,0.0,0.47619048,0.04166667,1.19047619,0
3,3.12,0.00213996,453.592,17.8571429,25.0,3.57142857,1.78571429,0.0,0.04642857,0.00064286,0.735,0.07142857,8.92857143,0
0,1.06,0.0006625,453.592,12.3458968,1.76369954,74.0753805,3.52739907,3.52739907,0.0,0.00317466,0.0,0.0,0.0,1
3,9.99,0.00440484,1133.98,3.33333333,23.3333333,46.66666668999999,50.0,0.0,0.08666667,0.0012,0.1539999972,0.01666667,13.3333333,0
2,3.96,0.00493263,907.184,11.5044248,3.98230089,3.1504424789,3.53982301,0.0,0.11504425,0.0,0.399999999,0.01327434,2.65486726,1
3,5.49,0.00653571,1440.0,3.33333333,2.91666667,2.7499999980000003,1.25,0.41666667,0.24791667,0.00041667,0.0601666691999999,0.0,0.41666667,0
3,2.49,0.01518243,793.786,0.82644628,0.0,2.892561987,2.47933884,0.82644628,0.0,0.00033058,0.1867768637999999,0.0,0.0,0
3,24.99,0.01712181,323.1843,12.9032258,29.0322581,23.225806439999996,19.3548387,12.9032258,0.09677419,0.00258065,0.103225808,0.0,3.22580645,0
3,7.99,0.00787968,253.5,1.0,0.0,77.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,1.49,0.01651831,99.22325,5.05050505,2.02020202,14.44444441,9.09090909,0.0,0.1969697,0.0,0.068686872,0.01010101,1.01010101,0
3,3.29,0.02701049,270.0,2.63157895,1.5037594,3.834586464,5.2631579,0.7518797,0.09586466,0.00037594,0.068421052,0.0056391,0.93984962,0
3,21.99,0.00958096,598.741928,33.3333333,13.3333333,42.16666663,0.0,1.66666667,0.2,0.0035,0.253333336,0.0,5.0,0
0,6.99,0.00903879,453.59237,21.1643944,9.40639753,0.0,0.0,0.0,0.0188128,0.00063493,0.0464205756,0.06937218,2.93949923,1
2,4.99,0.01188095,170.097,17.6369954,17.6369954,2.116439442,0.0,0.0,0.3668495,0.0,0.419760488,0.05291099,12.3458968,1
3,1.98,0.00309375,1920.0,0.0,0.0,4.999999998,7.5,0.0,0.0,0.00015,0.0063333308,0.0,0.0,0
3,5.69,0.00434435,311.8445,8.0,10.0,96.2,26.0,6.0,0.04,0.0038,0.0206999999999999,0.0,3.0,0
3,5.0,0.00277272,799.4559,12.0300752,7.51879699,32.827067702,3.7593985,1.5037594,0.19548872,0.00203008,0.5037594,0.01879699,3.38345865,0
3,3.99,0.01283073,130.4077,14.6153846,19.2307692,0.923076924,0.76923077,0.76923077,0.2,0.00110769,0.2713846128,0.19230769,9.23076923,0
3,4.99,0.00693056,1920.0,1.25,0.41666667,5.333333336,2.91666667,0.83333333,0.14583333,0.000125,0.058333338,0.0,0.0,0
0,1.97,0.00731895,306.1746,3.2967033,1.0989011,14.06593408,5.4945055,2.1978022,0.0,0.0003956,0.0,0.0,0.0,1
3,4.99,0.00459966,473.0,1.83486239,11.0091743,24.220183520000003,18.3486239,0.91743119,0.0,0.00045872,0.1019724732,0.0,8.25688073,0
3,5.99,0.00554085,249.4756,10.0,13.3333333,59.333333362999994,3.33333333,3.33333333,0.02,0.0,0.96666667,0.0,3.33333333,0
3,6.99,0.00720428,473.0,4.27350427,10.2564103,25.6410256,23.9316239,0.85470086,0.15555556,0.0008547,0.083760684,0.02564103,6.83760684,0
3,4.79,0.02263235,960.0,0.44092488,2.20462442,0.264554928,0.0,0.44092488,0.1984162,0.00015873,0.0490087961999999,0.0,0.44092488,0
3,2.99,0.00625003,85.0485,6.25,37.5,40.0,37.5,9.375,0.0,0.009375,0.0,0.0,21.875,0
3,2.89,0.00239863,240.97075,3.57142857,28.5714286,36.42857142,35.7142857,3.57142857,0.0,0.00214286,0.176785713,0.0,21.4285714,0
3,4.79,0.00526636,311.8445,12.5,6.25,50.41666663,8.33333333,6.25,0.08333333,0.00229167,0.4875000039,0.0,0.0,0
3,3.59,0.00554022,453.592,3.2967033,7.69230769,14.670329685,2.1978022,2.1978022,0.02197802,0.00065934,0.306593406,0.0,1.0989011,0
0,2.96,0.01286223,170.097,2.94117647,4.11764706,28.29411767,8.23529412,3.52941177,0.01529412,0.00042353,0.0099705888999999,0.0,0.58823529,1
3,2.99,0.00490164,172.93195,8.81849768,1.76369954,81.48291855,3.52739907,3.52739907,0.0,0.00105822,1.3751565283999998,0.0,0.0,0
3,1.98,0.00320112,510.291,0.0,0.0,21.21212121,27.2727273,0.0,0.0,0.0,0.8,0.0,0.0,0
3,5.98,0.00330644,375.630875,3.7037037,25.9259259,74.29629634,29.6296296,4.14814815,0.0,0.004,0.18333333,0.01851852,12.962963,0
3,3.88,0.00599514,480.0,6.74157303,3.93258427,30.898876360000003,5.61797753,6.74157303,0.21910112,0.00040449,0.1269662915,0.02808989,2.24719101,0
0,8.99,0.00559612,283.495,13.3333333,50.0,39.0,13.3333333,13.3333333,0.06666667,0.00266667,0.01666667,0.0,16.6666667,1
3,7.99,0.00616523,453.592,0.0,0.0,72.04761909,76.1904762,0.0,0.0,0.0,0.0,0.0,0.0,0
3,2.19,0.01898345,119.918385,16.0336322,11.2235425,51.30762288,3.20672643,16.0336322,0.08337489,0.00346327,0.565666542,0.0,4.81008964,0
3,0.99,0.00112504,164.99409,3.33333333,26.6666667,86.66666671,40.0,0.0,0.01666667,0.00333333,0.2333333379999999,0.0,11.6666667,0
0,7.89,0.01209586,566.99,25.6637168,0.88495575,0.0,0.0,0.0,0.0,0.00053097,0.198230088,0.04424779,0.44247788,1
3,3.78,0.00303036,340.194,11.6666667,5.83333333,88.5,8.33333333,10.0,0.04333333,0.003,0.0057499976999999,0.0,0.83333333,0
3,3.99,0.00463989,198.4465,6.66666667,15.0,58.66666664000001,23.3333333,3.33333333,0.66666667,0.00166667,0.24,0.0,1.66666667,0
2,4.99,0.03282895,456.0,0.66666667,0.0,6.9222222242,7.55555556,0.0,0.01355556,0.00022222,0.0528888919999999,0.0,0.0,1
3,2.82,0.00264505,229.63095,7.14285714,17.8571429,60.392857181,10.7142857,7.14285714,0.18571429,0.00385714,0.739285713,0.0,3.57142857,0
3,1.39,0.00656663,45.3592,11.1111111,26.6666667,30.66666666,35.5555556,8.88888889,0.11555556,0.004,0.1306666704,0.0,5.55555556,0
2,10.58,0.0181416,1360.77711,0.0,0.0,13.5714286,7.14285714,4.28571429,0.01857143,0.00051429,0.0,0.0,0.0,1
1,4.48,0.00175586,283.495,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.6779999999999999,0.0,35.0,1
3,3.48,0.00280645,396.893,12.0939397,10.0782831,30.335632039999997,3.02348492,1.00782831,0.19652652,0.00272114,0.5974406208,0.02015657,4.53522738,0
3,3.99,0.00321699,496.11625,0.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,0.62,0.00107205,139.763035,6.89655172,6.89655172,79.3103448,24.137931,3.44827586,0.26896552,0.0062069,0.4520689629,0.0,3.44827586,0
3,3.43,0.00757891,249.4756,5.03914153,15.1174246,7.1757375405,0.0,2.01565661,0.13101768,0.00108846,0.4362888698999999,0.01511743,3.52739907,0
3,2.98,0.00262791,226.796,6.25,28.125,65.0,3.125,1.75,0.08125,0.001125,0.7875,0.009375,4.6875,0
3,4.99,0.00593172,184.27175,6.52173913,13.0434783,76.956521734,30.4347826,2.17391304,0.10869565,0.00195652,0.273913047,0.08695652,7.60869565,0
3,3.49,0.00313261,453.592,8.77192983,2.63157895,55.894736898,3.50877193,1.75438597,0.06140351,0.00298246,0.7,0.0,0.0,0
3,2.99,0.00454329,283.495,10.7142857,25.0,8.92857143,3.57142857,0.0,0.0,0.00128571,1.2744642807,0.05357143,10.7142857,0
3,4.99,0.00489163,180.019325,10.0,36.6666667,30.0,46.6666667,3.33333333,0.17333333,0.00466667,0.066666664,0.01666667,20.0,0
0,2.68,0.00140051,510.291,12.5,7.5,74.25,2.5,10.0,0.0,0.0036,0.0,0.0,1.25,1
3,5.99,0.00937683,143.731965,0.0,25.0,59.0,22.2222222,5.55555556,0.05555556,0.00055556,0.250000002,0.0,11.1111111,0
3,2.48,0.00173036,368.5435,0.0,0.0,94.4444444,66.6666667,0.0,0.0,0.0,0.0466666704,0.0,0.0,0
3,6.99,0.00346732,1020.582,4.93827161,9.87654321,22.2222222,22.2222222,0.0,0.18518519,0.0,0.072222219,0.04320988,6.17283951,0
3,3.39,0.00341654,198.4465,3.57142857,28.5714286,70.71428573,28.5714286,7.14285714,0.0,0.0,0.412499997,0.0,1.78571429,0
3,2.49,0.0032173,178.60185,6.66666667,13.3333333,43.999999980000005,33.3333333,3.33333333,0.03333333,0.00133333,0.25,0.0,6.66666667,0
3,4.79,0.02147033,360.0,1.12676056,3.09859155,5.323943659999999,4.78873239,0.0,0.01126761,0.0,0.0029154915,0.0,0.56338028,0
2,2.98,0.00328123,65.20385,21.4285714,107.142857,74.28571423,7.14285714,21.4285714,0.09285714,0.00385714,0.3760714269,0.0,5.35714286,1
3,1.69,0.01107099,39.6893,15.3846154,1.28205128,96.66666672,5.12820513,5.12820513,0.07692308,0.00512821,0.853846155,0.0,0.0,0
3,2.78,0.01548343,538.6405,0.0,0.0,6.66666667,1.66666667,0.0,0.0,0.0,0.5654999961,0.0,0.0,0
3,9.97,0.06219213,70.87375,16.6666667,15.4761905,4.2142857126,0.0,0.0,0.0,0.0,0.6876190515999999,0.11309524,3.57142857,0
3,3.99,0.0133,56.699,21.1643944,28.2191926,37.672622121,3.52739907,7.05479815,0.07054798,0.00423288,1.518545301,0.0,3.52739907,0
3,3.99,0.00623438,453.592,2.35159938,4.70319876,26.361429038,0.0,3.52739907,0.0199886,0.00084658,0.2798403299999999,0.0,0.0,0
3,9.98,0.00275978,1530.873,7.08661417,7.87401575,17.95275588,2.36220472,0.88188976,0.10236221,0.00141732,0.264566928,0.01181102,5.51181102,0
3,6.49,0.02312406,374.2134,12.5,7.5,6.675,1.25,1.25,0.0325,0.0009,0.495,0.05,1.875,0
3,3.99,0.00393253,340.194,8.77192983,5.2631579,48.403508761,1.75438597,1.75438597,0.0877193,0.0031579,0.056140352,0.0,0.0,0
3,2.99,0.00320357,566.99,2.35159938,5.87899845,25.8675932,9.40639753,2.35159938,0.0,0.00047032,0.1358048685,0.0,0.58789985,0
3,12.99,0.01910294,255.0,0.0,0.0,95.33333329,73.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0
3,13.29,0.01280268,479.10655,26.6666667,23.3333333,30.666666640000003,3.33333333,20.0,0.13,0.0024,0.3166666692,0.00833333,13.3333333,0
3,5.0,0.00260547,779.61125,11.5384615,9.23076923,22.769230800000003,3.84615385,1.53846154,0.15,0.00207692,0.455384616,0.01923077,3.46153846,0
3,8.96,0.00639635,566.99,8.23529412,12.9411765,14.82352944,1.17647059,0.0,0.03058824,0.00084706,0.461176472,0.03529412,2.35294118,0
3,5.69,0.00503802,453.59237,6.22482189,4.14988126,28.6341807,10.3747032,2.07494063,0.04149881,0.00290492,0.2427680502,0.0,0.0,0
3,1.99,0.00124792,382.71825,4.16666667,13.5416667,49.58333331,32.2916667,1.04166667,0.01041667,0.0015625,0.4021875,0.0,4.6875,0
3,5.99,0.00899939,580.598234,19.4006949,1.32277465,7.2840790884,2.6455493,0.88184977,0.00617295,0.00088185,0.1407432264,0.06172948,0.44092488,0
3,4.49,0.00415748,566.99,2.38095238,8.33333333,20.0,0.0,2.38095238,0.0202381,0.00085714,0.412499997,0.0,0.5952381,0
3,1.0,0.00249631,368.5435,1.08695652,2.7173913,20.6521739,14.1304348,1.08695652,0.0,0.00078261,0.1589673968999999,0.0,1.63043478,0
3,7.98,0.01430108,175.7669,38.8013898,3.52739907,16.93151552,21.1643944,0.0,0.0,0.00380959,2.3704121839999996,0.08818498,0.0,0
3,2.56,0.00153887,1104.0,2.73972603,4.79452055,21.9178082,10.9589041,0.76712329,0.07123288,0.0,0.0850684922999999,0.01369863,2.73972603,0
3,7.99,0.00566195,453.592,13.3333333,26.6666667,1.777777776,2.22222222,0.0,0.08888889,0.0016,0.819999999,0.06666667,10.0,0
3,2.29,0.005725,960.0,0.41666667,1.04166667,6.333333336,7.5,0.41666667,0.1875,0.00045833,0.073125,0.0,0.0,0
0,11.99,3.52445957,340.194,0.11833333,0.02083333,0.0,0.0,0.0,0.001975,1e-05,0.0016449971999999,0.0,0.00416667,1
3,0.37,0.00128014,63.786375,10.9375,18.75,70.0625,3.125,4.6875,0.040625,0.00421875,2.09375,0.0078125,9.375,0
3,2.98,0.00218993,340.194,10.0,3.33333333,83.3333333,3.33333333,1.86666667,0.0,0.0048,0.621,0.0,0.0,0
3,2.98,0.00262791,283.495,6.66666667,0.0,65.33333331,80.0,5.6,2.16666667,0.0024,0.2259999999999999,0.06666667,10.0,0
3,4.39,0.01106092,113.398,2.5,0.0,75.65,65.0,5.0,0.025,0.0005,0.175,0.0,0.0,0
3,2.49,0.01179462,141.7475,3.54609929,4.96453901,18.72340424,5.67375887,3.54609929,0.01843972,0.00099291,0.0632978745,0.0,3.54609929,0
1,2.69,0.00612262,89.867915,6.66666667,55.5555556,19.99999998,11.1111111,11.1111111,0.05777778,0.01,0.0,0.0,33.3333333,1
2,3.99,0.00443333,283.495,21.1643944,24.6917935,0.0,0.0,0.0,0.62082224,0.0,2.0222578935,0.08818498,17.6369954,1
3,1.49,0.01486648,99.22325,5.05050505,3.53535354,14.303030277999998,9.09090909,0.0,0.1969697,0.0,0.0913131304,0.01010101,2.02020202,0
3,3.99,0.00311379,320.34935,10.0,5.0,46.5,20.0,7.5,0.065,0.0045,0.2259999999999999,0.0,0.0,0
3,5.69,0.00315983,798.322571,11.2781955,7.51879699,37.14285718,4.5112782,1.5037594,0.20300752,0.00180451,0.4000000003999999,0.01879699,3.7593985,0
3,1.96,0.0023516,166.69506,7.14285714,26.1904762,51.42857144,50.0,2.0,0.18571429,0.00085714,0.07142857,0.01428571,16.6666667,0
0,2.98,0.00225758,340.194,10.5821972,1.76369954,95.733610866,3.52739907,3.95068696,0.0,0.00507946,0.0,0.0,0.0,1
3,7.99,0.02192083,255.1455,9.52380952,14.2857143,59.333333362999994,33.3333333,9.52380952,0.12380952,0.00342857,0.6964285769999999,0.0,2.38095238,0
3,2.48,0.00695089,487.6114,0.0,0.0,24.3089431,14.6341463,0.81300813,0.0,0.0,0.029268297,0.0,0.0,0
3,3.99,0.02216667,960.0,0.41666667,1.25,0.4999999979999999,0.0,0.41666667,0.17916667,0.00041667,0.0780000038999999,0.0,0.0,0
3,1.19,0.01144801,311.8445,0.0,0.0,6.66666667,3.33333333,3.33333333,0.0,0.00066667,1.008,0.0,0.0,0
3,5.98,0.00461428,283.495,25.7142857,31.4285714,25.428571454,0.0,14.2857143,0.74285714,0.00514286,0.9,0.34285714,5.71428571,0
3,2.99,0.00256636,257.98045,6.4516129,16.1290323,42.580645139999994,12.9032258,9.67741936,0.02903226,0.00287097,0.17741936,0.0,1.61290323,0
3,0.98,0.00124831,255.1455,7.69230769,0.0,64.87179490000001,43.5897436,0.0,0.0,0.0,0.030769232,0.0,0.0,0
3,4.79,0.00922795,283.495,2.81690141,8.45070423,29.29577469,1.4084507,5.63380282,0.02112676,0.00042254,0.3992957745,0.0,0.70422535,0
2,5.29,0.00601136,226.796,24.6917935,31.7465917,4.1623309026,0.0,0.0,0.68431542,0.0,0.8254113777,0.10582197,21.1643944,1
3,0.88,0.00025942,518.79585,3.84615385,1.92307692,88.4615385,61.5384615,2.15384615,0.0,0.00276923,0.3715384596,0.0,0.0,0
2,13.59,0.00465666,517.095302,17.6369954,45.8561879,25.39727336,7.05479815,3.52739907,0.0,0.00670206,0.134041162,0.0,8.81849768,1
3,5.99,0.01245109,226.796,6.06060606,18.1818182,7.878787878,3.03030303,3.03030303,0.08484849,0.0,0.4181818208999999,0.0,0.0,0
3,2.79,0.05822854,226.796,4.22535211,2.46478873,33.8732394,0.70422535,2.11267606,0.01830986,0.00101409,0.230140844,0.0,0.0,0
3,8.99,0.01297281,226.796,30.5555556,13.8888889,23.33333334,0.0,25.0,0.13888889,0.00444444,0.427777784,0.0,1.38888889,0
3,4.49,0.00326036,347.281375,3.44827586,18.9655172,32.06896554,27.5862069,0.0,0.02586207,0.00189655,0.5455172406,0.05172414,5.17241379,0
3,5.29,0.01148633,269.32025,6.3197026,8.55018587,16.7286245,1.11524164,1.48698885,0.08178439,0.00074349,0.2898513054,0.00743494,2.23048327,0
3,4.49,0.01045125,226.796,7.92951542,9.25110132,24.625550689999997,3.52422908,1.3215859,0.17621145,0.00066079,0.1215859004999999,0.030837,5.28634361,0
3,3.39,0.0032722,209.7863,10.5821972,24.6917935,65.96236262000001,0.0,3.52739907,0.0,0.0035274,1.135822506,0.0,1.76369954,0
3,5.32,0.00386127,510.291,12.0,10.0,45.5,3.0,5.0,0.195,0.00108,0.6435,0.07,6.0,0
3,2.69,0.00574786,147.4174,10.5821972,0.0,81.48291855,3.52739907,10.5821972,0.07054798,0.00246918,1.33335685,0.0,0.0,0
2,6.99,0.00359574,340.194,14.2857143,42.8571429,19.28571426,10.7142857,3.57142857,0.0,0.00357143,0.48214286,0.0,7.14285714,1
3,3.19,0.00639341,226.796,4.66666667,4.66666667,28.0,3.33333333,1.33333333,0.02733333,0.00066667,0.252,0.0,4.66666667,0
0,2.29,0.01442454,453.592,4.0,1.0,5.5,1.0,4.0,0.15,0.002,0.06555,0.0,0.0,1
3,1.0,0.01252227,70.87375,19.7183099,0.70422535,9.9718309914,9.85915493,0.0,0.0,0.00050704,0.36619718,0.02816901,0.0,0
3,9.99,0.01152035,566.99,20.0,16.4705882,4.1647058885999995,0.0,1.17647059,0.06117647,0.00211765,0.98823529,0.03529412,7.05882353,0
3,5.49,0.00356731,340.194,9.52380952,16.6666667,89.76190483,2.38095238,2.38095238,0.04761905,0.00380952,0.7780952351999999,0.0,3.57142857,0
3,3.46,0.0163787,1014.0,0.0,0.0,5.8999999999999995,5.0,0.0,0.02166667,0.0,0.029166662,0.0,0.0,0
3,3.99,0.00606279,141.7475,0.0,21.4285714,47.500000029999995,0.0,3.57142857,0.01071429,0.0,0.7939285730999999,0.0,17.8571429,0
3,3.98,0.00434574,477.0,5.6,6.4,29.92,9.6,0.8,0.104,0.0,0.04,0.008,2.0,0
3,5.99,0.00466084,226.796,3.33333333,40.0,40.0,46.6666667,6.66666667,0.0,0.00133333,0.2185000022999999,0.0,3.33333333,0
3,4.88,0.00677144,595.3395,4.21052632,3.68421053,9.7894737,2.63157895,1.57894737,0.04105263,0.00094737,0.2680000008,0.0131579,0.52631579,0
2,9.99,0.05781245,163.293253,21.1643944,0.0,0.0,0.0,0.0,0.0,0.00129338,0.517351864,0.05291099,0.0,1
3,5.49,0.00844615,141.7475,3.52739907,15.8732958,46.56166776,28.2191926,17.6369954,0.0,0.00126986,0.0670205847999999,0.0,5.29109861,0
3,2.97,0.0018654,394.05805,4.04040404,9.09090909,46.06060608,51.5151515,2.02020202,0.07878788,0.00145455,0.466666662,0.0,4.04040404,0
3,6.98,0.00218856,1700.97,8.03571429,8.03571429,21.4285714,1.78571429,0.89285714,0.04642857,0.00128571,0.409821426,0.00892857,1.33928571,0
0,7.69,0.00242194,453.592,16.6666667,63.3333333,10.66666664,3.33333333,10.0,0.08666667,0.006,0.0,0.0,6.66666667,1
3,1.69,0.02086457,22.6796,0.0,0.0,49.99999997999999,0.0,0.0,0.42857143,0.0,9.000000001999998,0.0,0.0,0
3,1.39,0.00766107,45.3592,8.88888889,15.5555556,40.44444446,44.4444444,8.88888889,0.11555556,0.00244444,0.0,0.0,1.11111111,0
3,0.64,0.00709917,150.25235,8.0,0.0,6.0,5.33333333,0.0,0.08666667,0.0,0.0280000035,0.004,0.0,0
3,8.99,0.01871849,510.291,16.4705882,10.5882353,15.29411767,7.64705882,0.0,0.03058824,0.00158824,0.716470594,0.06764706,4.11764706,0
3,4.49,0.00745319,144.58245,8.33333333,12.5,45.0,29.1666667,8.33333333,0.04166667,0.00208333,0.1125,0.0,4.16666667,0
3,8.49,0.05068657,189.94165,15.8732958,2.6455493,1.058219724,1.76369954,0.0,0.0,0.00126986,0.691370216,0.05291099,0.0,0
0,3.99,0.02440634,49.044635,10.4166667,1.25,55.41666668999999,6.625,15.4166667,0.384,0.00391667,0.06,0.0,0.41666667,1
3,2.59,0.00528571,138.91255,10.5821972,4.40924884,77.60277965000002,1.76369954,5.29109861,0.05291099,0.00335103,0.7654456039999998,0.0,0.0,0
3,22.99,1.12696078,51.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,3.99,0.00586765,453.592,18.5188451,7.05479815,0.0,0.0,0.0,0.02645549,0.00097004,0.08377573,0.07054798,2.20462442,1
3,4.49,0.01065295,680.388555,3.53982301,0.88495575,9.45132741,7.96460177,0.0,0.13274336,0.0,0.080530968,0.00442478,0.44247788,0
2,7.32,0.0037655,510.291416,23.8095238,33.3333333,6.190476188000001,0.0,0.0,0.61904762,0.0,0.5428571395999999,0.0952381,21.4285714,1
3,3.39,0.00720696,762.0,0.44092488,0.0,9.25942254,13.6686714,0.0,0.0,0.0,0.0,0.0,0.0,0
3,4.49,0.00575641,1440.0,0.83333333,2.91666667,7.375,1.66666667,0.0,0.1,0.0,0.042,0.0,0.41666667,0
3,2.69,0.00508323,99.22325,6.66666667,33.3333333,47.466666637,46.6666667,6.66666667,0.04,0.00333333,0.0253333308,0.01666667,20.0,0
0,17.99,0.01486776,1247.37902,19.4006949,0.88184977,0.0,0.0,0.0,0.0,0.00035274,0.4444522845,0.04850174,0.44092488,1
3,1.39,0.00093392,297.66975,6.66666667,26.6666667,66.6666667,56.6666667,0.0,0.08666667,0.0,0.126,0.01666667,16.6666667,0
3,4.99,0.01018367,99.22325,14.1095963,38.8013898,46.56166779,31.7465917,7.05479815,0.20458915,0.0,0.2190514848,0.0,10.5821972,0
3,3.98,0.00140824,816.4656,0.0,1.92307692,46.15384614,53.8461539,0.0,0.0,0.0,0.0484615403999999,0.0,0.0,0
0,3.98,0.00089137,1190.679,12.5,7.5,47.25,0.0,10.0,0.0,0.0036,0.0,0.0,1.25,1
3,5.99,0.00534516,476.2716,10.0840336,1.2605042,38.31932776,5.88235294,5.88235294,0.02016807,0.00210084,0.3988235334,0.0,0.0,0
3,2.99,0.02929701,51.0291,0.0,0.0,58.8,6.0,48.0,0.0,0.0,0.1582,0.0,0.0,0
0,1.99,0.02491931,70.87375,22.5352113,2.11267606,0.0,0.0,0.0,0.0,0.00028169,0.2864788768999999,0.04929578,0.70422535,1
3,4.69,0.00913285,89.867915,3.57142857,35.7142857,63.214285747999995,35.7142857,10.7142857,0.0,0.005,0.899999996,0.0,35.7142857,0
3,2.99,0.00270434,255.1455,10.0,8.33333333,46.66666668999999,0.0,10.0,0.0,0.00266667,0.7533333371,0.0,0.0,0
0,11.49,0.00443295,453.592,21.4285714,50.0,27.500000000000004,3.57142857,14.2857143,0.28571429,0.00392857,0.1044642807,0.0,3.57142857,1
3,2.49,0.00349581,189.94165,4.16666667,8.33333333,47.500000019999995,29.1666667,4.16666667,0.375,0.00208333,0.3766666628999999,0.0,0.0,0
1,6.99,0.00767092,255.1455,7.14285714,28.5714286,57.1428571,0.0,35.7142857,0.0,0.00785714,0.0,0.0,17.8571429,1
0,2.88,0.00327273,226.796,22.928094,6.17294838,68.678459946,10.5821972,12.3458968,0.04585619,0.00952398,0.0962979948,0.0,0.0,1
0,5.49,0.01956303,396.893,2.02020202,2.52525253,14.303030277999998,3.03030303,6.06060606,0.02525253,0.0,0.0,0.0,0.0,1
3,2.98,0.00271268,219.708625,7.14285714,25.0,54.28571432,39.2857143,4.0,0.0,0.00642857,0.208928574,0.03571429,12.5,0
3,19.99,0.00702712,718.659825,16.6666667,12.5,40.83333331,18.75,6.25,0.15416667,0.00208333,0.2071874961,0.0,5.20833333,0
2,0.44,0.00139091,432.329875,0.0,0.0,10.24390242,16.2601626,0.81300813,0.0,0.0,0.0,0.0,0.0,1
3,2.99,0.00235918,283.495,2.35294118,21.1764706,77.741176422,51.7647059,1.17647059,0.0,0.00176471,0.2658823555999999,0.00588235,14.1176471,0
3,3.19,0.02658333,453.592,8.81849768,2.6455493,60.353798188,3.52739907,1.76369954,0.09171238,0.00317466,0.45856188,0.0,0.0,0
3,4.99,0.00462037,360.0,3.33333333,33.3333333,2.333333331,3.33333333,0.0,0.0,0.0,0.5059999976999999,0.05,5.0,0
2,2.67,0.00554298,453.592,12.3893805,3.98230089,5.752212388,3.53982301,0.0,0.0920354,0.00031858,0.545132742,0.02212389,2.65486726,1
